day,site_id,sku_id,sku_name,abc_class,xyz_class,stock_level,on_order,demand,fulfilled,stockout,reorder_point,true_day,source_sheet
21,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,95.23,0.0,True,91.2,20,Inventory_MasterA.xlsx
21,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,179.7,0.0,True,136.32,20,Inventory_MasterA.xlsx
21,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,106.19,0.0,True,307.92,20,ManualAdjustments.xlsx
21,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,212.68,0.0,True,273.6,20,Inventory_MasterB.xlsx
22,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,126.95,0.0,True,227.04,21,Inventory_MasterB.xlsx
22,SITE_C,HSC-101,X-ray Machine,A,Y,0.0,1651.68,165.9,0.0,True,246.72,21,Inventory_MasterA.xlsx
22,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,167.8,0.0,True,283.2,21,Inventory_MasterA.xlsx
22,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,109.22,0.0,True,258.24,21,Inventory_MasterA.xlsx
22,SITE_C,HSC-104,IV Drip,A,Y,1080.636868741851,0.0,154.4,154.4,False,304.8,21,Inventory_MasterB.xlsx
22,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,111.54,0.0,True,136.32,21,Inventory_MasterA.xlsx
22,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,98.24,0.0,True,91.2,21,Inventory_MasterA.xlsx
22,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,160.74,0.0,True,136.32,21,Inventory_MasterB.xlsx
22,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,90.51,0.0,True,307.92,21,ManualAdjustments.xlsx
22,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,175.59,0.0,True,273.6,21,ManualAdjustments.xlsx
23,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,133.83,0.0,True,227.04,22,WeeklyStockCount.xlsx
23,SITE_C,HSC-101,X-ray Machine,A,Y,839.0,0.0,123.8,123.8,False,246.72,22,Inventory_MasterB.xlsx
23,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,146.04,0.0,True,283.2,22,ManualAdjustments.xlsx
23,SITE_C,HSC-103,Gloves,B,Y,1343.3811165358209,0.0,162.86,162.86,False,258.24,22,ManualAdjustments.xlsx
23,SITE_C,HSC-104,IV Drip,A,Y,893.5007833535826,0.0,187.14,187.14,False,304.8,22,WeeklyStockCount.xlsx
23,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,93.21,0.0,True,136.32,22,ManualAdjustments.xlsx
23,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,99.3,0.0,True,91.2,22,Inventory_MasterB.xlsx
23,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,146.13,0.0,True,136.32,22,Inventory_MasterB.xlsx
23,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,62.17,0.0,True,307.92,22,WeeklyStockCount.xlsx
23,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,160.47,0.0,True,273.6,22,WeeklyStockCount.xlsx
24,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,124.94,0.0,True,227.04,23,WeeklyStockCount.xlsx
24,SITE_C,HSC-101,X-ray Machine,A,Y,1339.0231130780035,0.0,188.86,188.86,False,246.72,23,WeeklyStockCount.xlsx
24,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,130.8,0.0,True,283.2,23,Inventory_MasterA.xlsx
24,SITE_C,HSC-103,Gloves,B,Y,1198.1779423003156,0.0,145.2,145.2,False,258.24,23,Inventory_MasterA.xlsx
24,SITE_C,HSC-104,IV Drip,A,Y,684.2070120165807,0.0,209.29,209.29,False,304.8,23,Inventory_MasterB.xlsx
24,SITE_C,HSC-105,Surgical Mask,C,Y,1002.736255794567,0.0,116.14,116.14,False,136.32,23,Inventory_MasterB.xlsx
24,SITE_C,HSC-106,Surgical Mask,C,Y,391.1149648095921,0.0,126.21,126.21,False,91.2,23,Inventory_MasterA.xlsx
24,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,142.51,0.0,True,136.32,23,Inventory_MasterB.xlsx
24,SITE_C,HSC-108,X-ray Machine,C,Y,1600.7086771518098,0.0,80.49,80.49,False,307.92,23,Inventory_MasterA.xlsx
24,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,160.59,0.0,True,273.6,23,WeeklyStockCount.xlsx
25,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,129.74,0.0,True,227.04,24,WeeklyStockCount.xlsx
25,SITE_C,HSC-101,X-ray Machine,A,Y,1167.3127823257614,0.0,171.71,171.71,False,246.72,24,WeeklyStockCount.xlsx
25,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,109.45,0.0,True,283.2,24,Inventory_MasterB.xlsx
25,SITE_C,HSC-103,Gloves,B,Y,1066.8528101650954,0.0,131.33,131.33,False,258.24,24,Inventory_MasterA.xlsx
25,SITE_C,HSC-104,IV Drip,A,Y,492.28886519297816,0.0,191.92,191.92,False,304.8,24,ManualAdjustments.xlsx
25,SITE_C,HSC-105,Surgical Mask,C,Y,932.4719032419456,0.0,70.26,70.26,False,136.32,24,Inventory_MasterA.xlsx
25,SITE_C,HSC-106,Surgical Mask,C,Y,303.5655404235773,0.0,87.55,87.55,False,91.2,24,ManualAdjustments.xlsx
25,SITE_C,HSC-107,IV Drip,B,Y,0.0,1743.84,127.04,0.0,True,136.32,24,WeeklyStockCount.xlsx
25,SITE_C,HSC-108,X-ray Machine,C,Y,1482.1185516080259,0.0,118.59,118.59,False,307.92,24,Inventory_MasterA.xlsx
25,SITE_C,HSC-109,Gloves,A,Y,,1252.8,138.78,0.0,True,273.6,24,Inventory_MasterA.xlsx
26,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,144.04,0.0,True,227.04,25,WeeklyStockCount.xlsx
26,SITE_C,HSC-101,X-ray Machine,A,Y,1035.5553709846408,0.0,131.76,131.76,False,246.72,25,Inventory_MasterA.xlsx
26,SITE_C,HSC-102,X-ray Machine,B,Y,0.0,1635.36,160.63,0.0,True,283.2,25,ManualAdjustments.xlsx
26,SITE_C,HSC-103,Gloves,B,Y,918.1394648550122,0.0,148.71,148.71,False,258.24,25,Inventory_MasterA.xlsx
26,SITE_C,HSC-104,IV Drip,A,Y,300.1274687092663,1235.04,192.16,192.16,False,304.8,25,WeeklyStockCount.xlsx
26,SITE_C,HSC-105,Surgical Mask,C,Y,805.2145463312667,0.0,127.26,127.26,False,136.32,25,WeeklyStockCount.xlsx
26,SITE_C,HSC-106,Surgical Mask,C,Y,151.9454217557444,0.0,151.62,151.62,False,91.2,25,ManualAdjustments.xlsx
26,SITE_C,HSC-107,IV Drip,B,Y,1260.0,0.0,205.89,205.89,False,136.32,25,ManualAdjustments.xlsx
26,SITE_C,HSC-108,X-ray Machine,C,Y,1377.3756503020752,0.0,104.74,104.74,False,307.92,25,WeeklyStockCount.xlsx
26,SITE_C,HSC-109,Gloves,A,Y,1089.6201959880761,0.0,163.18,163.18,False,273.6,25,Inventory_MasterB.xlsx
27,SITE_C,HSC-100,Ventilator,B,Y,0.0,839.52,149.72,0.0,True,227.04,26,Inventory_MasterA.xlsx
27,SITE_C,HSC-101,X-ray Machine,A,Y,,0.0,112.03,112.03,False,246.72,26,Inventory_MasterB.xlsx
27,SITE_C,HSC-102,X-ray Machine,B,Y,1504.9622823152015,0.0,130.4,130.4,False,283.2,26,ManualAdjustments.xlsx
27,SITE_C,HSC-103,Gloves,B,Y,564.0,0.0,157.82,157.82,False,258.24,26,WeeklyStockCount.xlsx
27,SITE_C,HSC-104,IV Drip,A,Y,186.6449759603039,1235.04,113.48,113.48,False,304.8,26,Inventory_MasterB.xlsx
27,SITE_C,HSC-105,Surgical Mask,C,Y,674.7624442986786,0.0,130.45,130.45,False,136.32,26,WeeklyStockCount.xlsx
27,SITE_C,HSC-106,Surgical Mask,C,Y,54.50162438320767,517.32,97.44,97.44,False,91.2,26,WeeklyStockCount.xlsx
27,SITE_C,HSC-107,IV Drip,B,Y,1401.7292131102895,0.0,136.22,136.22,False,136.32,26,Inventory_MasterB.xlsx
27,SITE_C,HSC-108,X-ray Machine,C,Y,1252.2571675946197,0.0,125.12,125.12,False,307.92,26,Inventory_MasterA.xlsx
27,SITE_C,HSC-109,Gloves,A,Y,924.5277399882165,0.0,165.09,165.09,False,273.6,26,Inventory_MasterB.xlsx
28,SITE_C,HSC-100,Ventilator,B,Y,764.5498473234721,0.0,74.97,74.97,False,227.04,27,Inventory_MasterB.xlsx
28,SITE_C,HSC-101,X-ray Machine,A,Y,828.9204766257909,0.0,94.61,94.61,False,246.72,27,ManualAdjustments.xlsx
28,SITE_C,HSC-102,X-ray Machine,B,Y,1381.2512182138103,0.0,123.71,123.71,False,283.2,27,ManualAdjustments.xlsx
28,SITE_C,HSC-103,Gloves,B,Y,599.7171571934114,0.0,160.61,160.61,False,258.24,27,Inventory_MasterA.xlsx
28,SITE_C,HSC-104,IV Drip,A,Y,41.16027609545674,1235.04,145.48,145.48,False,304.8,27,Inventory_MasterB.xlsx
28,SITE_C,HSC-105,Surgical Mask,C,Y,598.4506135859888,0.0,76.31,76.31,False,136.32,27,Inventory_MasterA.xlsx
28,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,123.51,54.5,True,91.2,27,Inventory_MasterB.xlsx
28,SITE_C,HSC-107,IV Drip,B,Y,1310.469165954084,0.0,91.26,91.26,False,136.32,27,WeeklyStockCount.xlsx
28,SITE_C,HSC-108,X-ray Machine,C,Y,1124.5699150414068,0.0,127.69,127.69,False,307.92,27,Inventory_MasterB.xlsx
28,SITE_C,HSC-109,Gloves,A,Y,786.367310894258,0.0,138.16,138.16,False,273.6,27,WeeklyStockCount.xlsx
29,SITE_C,HSC-100,Ventilator,B,Y,641.8398688791525,0.0,122.71,122.71,False,227.04,28,Inventory_MasterA.xlsx
29,SITE_C,HSC-101,X-ray Machine,A,Y,676.885921431855,0.0,152.03,152.03,False,246.72,28,ManualAdjustments.xlsx
29,SITE_C,HSC-102,X-ray Machine,B,Y,,0.0,134.13,134.13,False,283.2,28,ManualAdjustments.xlsx
29,SITE_C,HSC-103,Gloves,B,Y,419.0,0.0,121.58,121.58,False,258.24,28,WeeklyStockCount.xlsx
29,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,128.02,41.16,True,304.8,28,ManualAdjustments.xlsx
29,SITE_C,HSC-105,Surgical Mask,C,Y,478.1046490677055,0.0,120.35,120.35,False,136.32,28,WeeklyStockCount.xlsx
29,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,96.02,0.0,True,91.2,28,ManualAdjustments.xlsx
29,SITE_C,HSC-107,IV Drip,B,Y,1148.6000267614693,0.0,161.87,161.87,False,136.32,28,ManualAdjustments.xlsx
29,SITE_C,HSC-108,X-ray Machine,C,Y,1003.3718193237089,0.0,121.2,121.2,False,307.92,28,WeeklyStockCount.xlsx
29,SITE_C,HSC-109,Gloves,A,Y,657.3447157119822,0.0,129.02,129.02,False,273.6,28,Inventory_MasterB.xlsx
30,SITE_C,HSC-100,Ventilator,B,Y,492.1431152524257,0.0,149.7,149.7,False,227.04,29,ManualAdjustments.xlsx
30,SITE_C,HSC-101,X-ray Machine,A,Y,585.4339277962349,0.0,91.45,91.45,False,246.72,29,Inventory_MasterB.xlsx
30,SITE_C,HSC-102,X-ray Machine,B,Y,1101.740793992198,0.0,145.38,145.38,False,283.2,29,WeeklyStockCount.xlsx
30,SITE_C,HSC-103,Gloves,B,Y,317.14522691595494,0.0,160.99,160.99,False,258.24,29,WeeklyStockCount.xlsx
30,SITE_C,HSC-104,IV Drip,A,Y,0.0,1235.04,178.5,0.0,True,304.8,29,WeeklyStockCount.xlsx
30,SITE_C,HSC-105,Surgical Mask,C,Y,365.91741310180817,0.0,112.19,112.19,False,136.32,29,Inventory_MasterA.xlsx
30,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,103.27,0.0,True,91.2,29,Inventory_MasterA.xlsx
30,SITE_C,HSC-107,IV Drip,B,Y,978.0967189270986,0.0,170.5,170.5,False,136.32,29,Inventory_MasterA.xlsx
30,SITE_C,HSC-108,X-ray Machine,C,Y,872.8006321159033,0.0,130.57,130.57,False,307.92,29,Inventory_MasterB.xlsx
30,SITE_C,HSC-109,Gloves,A,Y,469.77823465254215,0.0,187.57,187.57,False,273.6,29,Inventory_MasterB.xlsx
2,SITE_C,HSC-104,IV Drip,A,Y,798.0,0.0,126.76,126.76,False,304.8,1,Inventory_MasterA.xlsx
3,SITE_C,HSC-104,IV Drip,A,Y,634.0,0.0,171.68,171.68,False,304.8,2,ManualAdjustments.xlsx
7,SITE_C,HSC-106,Surgical Mask,C,Y,310.0,0.0,114.31,114.31,False,91.2,6,Inventory_MasterA.xlsx
8,SITE_C,HSC-103,Gloves,B,Y,0.0,1506.24,169.53,156.72,True,258.24,7,WeeklyStockCount.xlsx
11,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,89.65,0.0,True,307.92,10,Inventory_MasterB.xlsx
16,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,112.48,0.0,True,307.92,15,WeeklyStockCount.xlsx
18,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,109.44,0.0,True,136.32,17,Inventory_MasterA.xlsx
18,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,139.17,0.0,True,273.6,17,ManualAdjustments.xlsx
20,SITE_C,HSC-100,Ventilator,B,Y,117.0,839.52,168.1,168.1,False,227.04,19,Inventory_MasterA.xlsx
20,SITE_C,HSC-105,Surgical Mask,C,Y,0.0,1118.88,135.57,0.0,True,136.32,19,WeeklyStockCount.xlsx
20,SITE_C,HSC-109,Gloves,A,Y,0.0,1252.8,117.08,0.0,True,273.6,19,Inventory_MasterB.xlsx
23,SITE_C,HSC-108,X-ray Machine,C,Y,0.0,1681.2,62.17,0.0,True,307.92,22,ManualAdjustments.xlsx
27,SITE_C,HSC-105,Surgical Mask,C,Y,652.0,0.0,130.45,130.45,False,136.32,26,Inventory_MasterB.xlsx
28,SITE_C,HSC-109,Gloves,A,Y,808.0,0.0,138.16,138.16,False,273.6,27,Inventory_MasterA.xlsx
29,SITE_C,HSC-108,X-ray Machine,C,Y,1033.0,0.0,121.2,121.2,False,307.92,28,WeeklyStockCount.xlsx
30,SITE_C,HSC-106,Surgical Mask,C,Y,0.0,517.32,103.27,0.0,True,91.2,29,Inventory_MasterA.xlsx
